,sector,stock_1,stock_2,stock_1_avg_iv,stock_2_avg_iv,avg_diff,avg_ratio,std_diff,std_dff_ratio,iv_correlation,price_correlation,p_val_diff,p_val_ratio
587,Health_Care,ABBOTINDIA,IPCALAB,23.837863413773327,36.871031455419775,13.033168041646446,1.569266277326518,4.165186405277181,0.2292451233748103,0.1588581450384025,0.7674587530064668,0.0169077569264505,0.0019069724809752304
588,Health_Care,ABBOTINDIA,LAURUSLABS,23.837863413773327,35.73352402170557,11.895660607932237,1.5324413699692856,5.396656358699062,0.30122806222643495,0.16568407746482128,0.6123510694273531,0.5236757344794446,0.12865851153704083
589,Health_Care,ABBOTINDIA,LUPIN,23.837863413773327,29.01963618917369,5.181772775400362,1.2392931589083194,4.616662568269962,0.23397300444968444,0.07860833008935426,0.8672410079472047,0.0984921278891976,0.04558263448969851
590,Health_Care,ABBOTINDIA,PEL,23.722895526415197,36.63734900976742,12.914453483352222,1.5801231879450877,5.642540635889289,0.31058087170532434,0.25551312210800076,0.25029899305817693,0.049045729264904414,0.05078733748205505
591,Health_Care,ABBOTINDIA,SYNGENE,23.837863413773327,33.92371456302113,10.085851149247807,1.4427774479725612,4.293135121309201,0.23079858104690265,0.12223734328185731,0.4084416707895754,0.15776992461842929,0.026669981706414145
592,Health_Care,ABBOTINDIA,TORNTPHARM,23.837863413773327,29.209430537786208,5.371567124012882,1.248160957368009,4.447484364734095,0.22104625716590431,0.023537316748872196,0.9140161688181277,0.006818297560656886,0.005810240428345374
593,Health_Care,ABBOTINDIA,ZYDUSLIFE,23.837863413773327,32.58483919354127,8.746975779767943,1.3942617178886414,5.042547484213824,0.2660179934038275,0.09535918277297092,0.9186410782150304,0.03500642388783461,0.05074583972758405
594,Health_Care,ALKEM,AUROPHARMA,32.94631281570212,37.49003749939867,4.543724683696542,1.1549017924446818,5.3207175949111845,0.18735671348589059,0.6361930128018151,0.9010705738506524,0.24641812615921302,0.00018553844717105638
595,Health_Care,ALKEM,BIOCON,33.382617416829746,40.87244388321786,7.48982646638811,1.2437490235582123,4.571099977079562,0.17358943233383528,0.6016799079912096,0.5666267627029588,9.753749876622745e-07,1.5511409441975469e-06
596,Health_Care,ALKEM,CIPLA,33.63247048572815,25.025080712048354,-8.6073897736798,0.7658861907526403,6.198689557815135,0.14589138474356542,0.3157125945654511,0.8483696905653593,2.915743164276398,0.007339963666656284
597,Health_Care,ALKEM,GRANULES,33.63247048572815,33.824307583712,0.19183709798385354,1.0310731260399606,6.368085473856308,0.19453064489661462,0.49078885227148106,0.926098646138482,0.6914120981732701,0.005405388859678363
598,Health_Care,ALKEM,IPCALAB,33.63247048572815,36.871031455419775,3.238560969691622,1.1151676909728971,4.279600164062635,0.15024728421730604,0.6716279935605614,0.8922718142204453,0.0016255846246950047,8.629845302676215e-08
599,Health_Care,ALKEM,LAURUSLABS,33.63247048572815,35.73352402170557,2.101053535977412,1.0958870458451853,7.53379410994042,0.23040225172279155,0.14453756899366585,0.7237970934537108,4.171701808133808,0.03697445902144057
600,Health_Care,ALKEM,LUPIN,33.63247048572815,29.01963618917369,-4.612834296554463,0.8835227150852599,5.996672549967364,0.17193325526481942,0.3007512700566452,0.9171248817704079,0.1602636494421244,0.004988342068312805
601,Health_Care,ALKEM,PEL,34.03881860126275,36.63734900976742,2.598530408504668,1.112376648742296,7.67232279473943,0.24217957221937658,0.2513578005353186,0.2975548376498923,3.168129315399298,0.012062896887427144
602,Health_Care,ALKEM,SYNGENE,33.63247048572815,33.92371456302113,0.29124407729298124,1.0348424804853322,6.694598476609393,0.20476717796027064,0.44761651164789584,0.38533808902089534,3.756363346161262,0.032092791188937604
603,Health_Care,ALKEM,TORNTPHARM,33.63247048572815,29.209430537786208,-4.423039947941942,0.8921729001906598,6.512129042391462,0.1741137958160476,0.3620245954714834,0.9440043193186911,0.7490724373848628,0.001582724386237397
604,Health_Care,ALKEM,ZYDUSLIFE,33.63247048572815,32.58483919354127,-1.0476312921868796,0.9887145801964481,5.3334702235797415,0.16487473533666122,0.5755726914091959,0.8793348968814223,0.006153078413868019,5.4032896387383395e-06
605,Health_Care,AUROPHARMA,BIOCON,37.4212707126385,40.66141464649305,3.2401439338545477,1.0998449848859955,4.299334415046868,0.1373963443425551,0.7384083259361395,0.5963217659516609,0.008467102908526276,0.0028098515961086953
606,Health_Care,AUROPHARMA,CIPLA,37.49003749939867,25.02979489584836,-12.460242603550297,0.6786412434715899,5.3438122040166505,0.08917634691094392,0.5166823087053076,0.8501122925870903,16.640433966115243,3.70340200373376
607,Health_Care,AUROPHARMA,GRANULES,37.49003749939867,33.86221650550825,-3.6278209938904125,0.9149728001197891,5.452921919685259,0.12641225036835033,0.46300778966650463,0.8299038076434515,2.8953034484394986,0.5728074636604548
608,Health_Care,AUROPHARMA,IPCALAB,37.49003749939867,36.24596230817338,-1.244075191225285,0.9789827960132916,4.34004471673524,0.1124701368258663,0.6224959261828001,0.8054932731795602,1.1642497943338659,0.538017702874653
609,Health_Care,AUROPHARMA,LAURUSLABS,37.49003749939867,35.97048102179247,-1.519556477606196,0.9765663536807291,6.541803409290319,0.14948154270243405,0.24356629212715514,0.8166891960770173,20.315728027144885,11.049326642426943
610,Health_Care,AUROPHARMA,LUPIN,37.49003749939867,28.9445071679415,-8.545530331457162,0.7771428960777228,3.9190063473133945,0.08073048077846764,0.587054164409032,0.9244757834057631,0.8113786853915299,0.010499957698920339
611,Health_Care,AUROPHARMA,PEL,38.003885112005285,36.77204564290433,-1.2318394691009549,0.9935067258237907,7.972647982633357,0.2057659882091865,0.32067238781064533,0.5737638037919919,12.061305702989888,4.398918123368585
612,Health_Care,AUROPHARMA,SYNGENE,37.49003749939867,33.46219940347333,-4.027838095925338,0.9056745554471719,5.791770381947734,0.13932474143357304,0.5927413800925706,0.6501930747471616,10.281224214379298,5.434656776497889
613,Health_Care,AUROPHARMA,TORNTPHARM,37.49003749939867,29.265224876124503,-8.224812623274161,0.7930619510105363,5.659686709767928,0.12248693674417971,0.3419185889623389,0.9011744887402908,1.1581513886763735,0.2162042304653462
614,Health_Care,AUROPHARMA,ZYDUSLIFE,37.49003749939867,32.35657191994997,-5.133465579448694,0.8724549113483704,4.56152789926832,0.10705647044610485,0.7205327393234525,0.8233452139175573,0.2106755671020521,0.010630211703868029
615,Health_Care,BIOCON,CIPLA,40.87244388321786,24.917508145131436,-15.954935738086421,0.6163892463864538,4.947247782433955,0.0761482151528834,0.49297810564926386,0.6899736067433506,0.0014232427349538373,0.0003724830568288392
616,Health_Care,BIOCON,GRANULES,40.87244388321786,33.65253353255408,-7.219910350663775,0.8309538743472011,5.479918142041268,0.11328051233704663,0.33714950995389903,0.5888614969929461,0.0011839360119948825,0.001483723716656067
617,Health_Care,BIOCON,IPCALAB,40.87244388321786,36.71427077272968,-4.158173110488179,0.9032877462808937,3.9380059070458673,0.08991130198512105,0.6174404185544942,0.48162901017070997,9.856334032337481e-09,1.1759490828263449e-08
618,Health_Care,BIOCON,LAURUSLABS,40.87244388321786,35.765493124239704,-5.106950758978156,0.8856787306152594,6.350931582485984,0.13067275695237598,0.19095890601001367,0.7639963355135156,0.13891680050874444,0.1022881883531189
619,Health_Care,BIOCON,LUPIN,40.87244388321786,29.07539720738351,-11.797046675834347,0.7163068107007581,4.893631518095221,0.0974075412292896,0.4433430008598299,0.6607313452158154,0.000477379748883926,0.010834355284081536
620,Health_Care,BIOCON,PEL,40.949110413788965,36.80125337817549,-4.147857035613476,0.9105599613843864,6.543721935155417,0.1422903429251441,0.3574205407452878,0.5567768218348268,0.038566819074611666,0.015382903855743342
621,Health_Care,BIOCON,SYNGENE,40.87244388321786,33.38735359919606,-7.48509028402179,0.8233896485717944,5.159961302431116,0.10957754374987765,0.48631498819693764,0.5968589399094588,0.002947107457343709,0.002130963910654153
622,Health_Care,BIOCON,TORNTPHARM,40.87244388321786,29.088688184270378,-11.78375569894748,0.7187266608699245,5.346953510569226,0.10347617275377367,0.26572651159730243,0.6704160342057054,0.00015338323349958497,6.484433168553607e-05
623,Health_Care,BIOCON,ZYDUSLIFE,40.87244388321786,32.515203469614434,-8.357240413603428,0.8007672280108072,4.562367402774079,0.09704582624596966,0.5989671943962501,0.6150879704841268,2.1654243117996023e-06,7.701582857616277e-06
624,Health_Care,CIPLA,GRANULES,25.025080712048354,33.824307583712,8.799226871663652,1.3520298207711083,2.874025675119171,0.1182723311309299,0.5059571674570861,0.8764736018456384,0.0003793588664043087,3.873889577377636e-06
625,Health_Care,CIPLA,IPCALAB,25.025080712048354,36.871031455419775,11.845950743371422,1.4808071581961695,4.178056539092107,0.18360224318244034,0.40186844376976366,0.9004774881409362,1.6500934594412857,0.6762847262379532
626,Health_Care,CIPLA,LAURUSLABS,25.025080712048354,35.73352402170557,10.708443309657211,1.4293110926421795,2.995336708059134,0.12642847008855496,0.3977721333134345,0.863133724229172,0.004357572501266655,0.00011247853092780723
627,Health_Care,CIPLA,LUPIN,25.025080712048354,29.01963618917369,3.994555477125336,1.1612560438337662,3.2286229873233983,0.13778026598026394,0.4376800437585028,0.9620442444647863,0.11352576313924045,0.10038925095986753
628,Health_Care,CIPLA,PEL,24.79885548540284,36.63734900976742,11.838493524364578,1.4836583851084577,4.061751180331129,0.1856199652652914,0.4032236426696889,0.561119358224473,0.005056555485061662,0.0034393678257110608
629,Health_Care,CIPLA,SYNGENE,25.025080712048354,33.92371456302113,8.89863385097278,1.3567954392292547,3.6032689607075286,0.14674130689150022,0.5279407863452573,0.46539646258657436,0.7326549382901065,0.052378432325319205
630,Health_Care,CIPLA,TORNTPHARM,25.025080712048354,29.209430537786208,4.184349825737857,1.1708730009628765,3.0756290030148503,0.13202198331104564,0.22453228594968536,0.9088869030539246,5.6867373203192026e-05,5.481174376169852e-05
631,Health_Care,CIPLA,ZYDUSLIFE,25.025080712048354,32.58483919354127,7.55975848149292,1.3058293560899448,3.603665923012993,0.1513890986047626,0.5567450106972031,0.8910489322106234,0.0016069507312241626,0.0013716472372966252
632,Health_Care,GRANULES,IPCALAB,33.824307583712,36.871031455419775,3.0467238717077687,1.1010879383269079,4.706484366283846,0.14913379098187116,0.44226713037596826,0.9421290050277215,0.3369174562941959,0.12663793611695148
633,Health_Care,GRANULES,LAURUSLABS,33.824307583712,35.73352402170557,1.9092164379935588,1.062734940650378,3.365320342069894,0.11076327449363106,0.3916592042854734,0.7425262362236539,0.0001412108635418216,2.7478995022407706e-05
634,Health_Care,GRANULES,LUPIN,33.824307583712,29.01963618917369,-4.804671394538316,0.8614468259164079,3.395934622640585,0.09364214777488052,0.43748363128910095,0.9257841343768968,0.00016984132264357,0.0001197121269071111
635,Health_Care,GRANULES,PEL,33.34084504344072,36.63734900976742,3.2965039663266955,1.113217372683967,5.150505116105193,0.18715345555194218,0.3509253295450159,0.2823569528222288,0.028922459409241603,0.03527900034980861
636,Health_Care,GRANULES,SYNGENE,33.824307583712,33.92371456302113,0.09940697930912767,1.0080605392600284,3.715258005627523,0.11443511047659766,0.4919054950553715,0.25885218595587434,0.005336873557219625,0.002915702667907705
637,Health_Care,GRANULES,TORNTPHARM,33.824307583712,29.209430537786208,-4.6148770459257955,0.8725201159057244,4.244322710523938,0.12522688366461818,0.42622607135020224,0.911387979090297,0.0051849276523781304,0.005007651599993992
638,Health_Care,GRANULES,ZYDUSLIFE,33.824307583712,32.58483919354127,-1.2394683901707328,0.9704232757594132,3.991873659685331,0.11944147692771973,0.5676070699794495,0.8576127067934897,0.0014521830597127344,0.00085912857555923
639,Health_Care,IPCALAB,LAURUSLABS,36.871031455419775,35.73352402170557,-1.13750743371421,0.980181819482091,5.6474726766666565,0.14600644210577002,0.20145071440988946,0.743809797366324,3.9675267742651026,1.552613568679952
640,Health_Care,IPCALAB,LUPIN,36.871031455419775,29.01963618917369,-7.851395266246085,0.791985419240312,4.225471937576028,0.10891260373837353,0.4025102813795232,0.9078871596616704,0.3636924022036356,0.2817454927990112
641,Health_Care,IPCALAB,PEL,36.95419143597216,36.63734900976742,-0.31684242620473807,1.0042541776301068,5.959783269009053,0.1585728729299011,0.24270311349005802,0.35215932791755716,0.6317303650784942,0.1950957001439692
642,Health_Care,IPCALAB,SYNGENE,36.871031455419775,33.92371456302113,-2.947316892398641,0.9255885568827669,4.472928595465539,0.11909306379295082,0.5402220574282022,0.20407254976424183,0.504432398568727,0.38405066091698675
643,Health_Care,IPCALAB,TORNTPHARM,36.871031455419775,29.209430537786208,-7.661600917633565,0.7985166441884294,4.423916100570049,0.10371992138184478,0.40533837479321333,0.8516437880231719,0.061492466231343225,0.0024316497273769427
644,Health_Care,IPCALAB,ZYDUSLIFE,36.871031455419775,32.58483919354127,-4.286192261878502,0.8872134014222545,3.4971039995689637,0.09049255622669862,0.569293770546235,0.8076607912027812,1.0430392855231338e-05,6.452409106611097e-07
