,symbol,pct_change,ivp,strike_price,opt_ltp,params.delta,strike_price_far,opt_ltp_far,params.delta_far,bcrs_val
127,LALPATHLAB,3.1996813595326614,55.09398190040802,3200.0,55.625,0.3641891793720952,3400.0,15.775,0.1336686611380471,-24.075
61,CYIENT,4.640357921303201,100.0,1900.0,40.425,0.3554816412707503,2100.0,8.0,0.09464429361370412,-24.424999999999997
79,GODREJPROP,1.066418279283732,43.29825463364316,2750.0,52.625,0.3600164474723278,2950.0,14.1,0.12626858017494041,-24.425
152,NAVINFLUOR,3.8277654488315638,49.96238379788663,3600.0,57.375,0.34550702522579047,3800.0,16.35,0.13023256732152633,-24.674999999999997
27,BALKRISIND,0.5097193802981584,92.17919342387911,2850.0,47.125,0.340709472064201,3050.0,11.1,0.10755952791022474,-24.925
208,TORNTPHARM,1.0411421462634403,21.884275542994295,3500.0,51.7,0.35762261460308487,3700.0,13.275,0.12060861680733838,-25.150000000000002
86,HDFCAMC,-0.49117943854785967,95.42207323724232,4250.0,68.425,0.33203834052312076,4500.0,21.4,0.13166709422375236,-25.625
60,CUMMINSIND,-0.28267663363537854,40.97318148283712,3300.0,49.150000000000006,0.32153677197308766,3550.0,11.15,0.09425044179118755,-26.850000000000005
147,MPHASIS,0.5549045288481423,65.69290254768306,3000.0,63.05,0.3855683906492597,3200.0,18.025,0.14696546308580674,-27.0
12,ANGELONE,0.48710183529755174,17.77941323723436,2900.0,78.95,0.3618372823103893,3200.0,24.4,0.1402735810015513,-30.150000000000006
69,DMART,-2.761934871957003,100.0,4000.0,75.55000000000001,0.34495027136408835,4300.0,22.625,0.12902294532766198,-30.30000000000001
89,HEROMOTOCO,-0.9458705688278088,19.770488365081345,4300.0,54.75,0.328465324079787,4600.0,11.600000000000001,0.08820061563484366,-31.549999999999997
71,EICHERMOT,-1.700183854887318,36.610803059952346,5300.0,71.575,0.36330723728420433,5550.0,19.975,0.1325432388852027,-31.625
204,TCS,-1.5487456996290356,99.88975719524234,4150.0,58.375,0.33377641348597015,4400.0,13.2,0.10250882980344883,-31.975
66,DIVISLAB,0.45634651855865616,40.37737237107765,6100.0,77.0,0.3342650269576907,6400.0,22.299999999999997,0.12281911593159639,-32.400000000000006
118,JKCEMENT,2.7219653548675775,72.12387573522192,5000.0,84.325,0.3403227322251572,5300.0,25.4,0.13241986169013015,-33.525000000000006
83,HAL,1.5689613232790074,19.78602717442728,4300.0,71.0,0.3572002335769328,4600.0,17.825,0.1155033455605224,-35.35
189,SIEMENS,0.1204335608189482,45.50458666401484,6700.0,107.325,0.34405361599994666,7100.0,35.725,0.1389435352326524,-35.875
10,ALKEM,1.0311146548755958,20.594204467966698,5700.0,90.5,0.37728390059650685,6000.0,26.5,0.14311559182872524,-37.5
14,APOLLOHOSP,0.002009000321440051,45.5784451215073,7650.0,93.55,0.3434869676157213,8000.0,26.775,0.1259277221898205,-40.0
174,POLYCAB,2.7396083205040997,90.36395185985447,7400.0,142.77499999999998,0.3684256639303299,7800.0,51.175,0.16735573368224665,-40.42499999999998
26,BAJFINANCE,0.01829342656205537,52.3569255209599,7600.0,89.775,0.32273099252312565,8000.0,23.450000000000003,0.10730789766211037,-42.875
135,LTTS,2.418475982898818,94.83063890565063,5050.0,97.65,0.3638755225406874,5400.0,27.174999999999997,0.13281537201864743,-43.30000000000001
134,LTIM,0.4206574075683568,94.46442690955566,6000.0,98.4,0.3338885675605072,6400.0,27.475,0.11942513786486307,-43.45
206,TIINDIA,-0.24865312888520513,7.278733536836081,3650.0,77.44999999999999,0.3467700719283199,4000.0,14.925,0.09489942639848165,-47.59999999999999
